date,day_of_week,ingredient,unit,opening_stock,received_qty,usage_qty,wastage_qty,closing_stock,par_level,reorder_point,low_stock_alert,expiry_risk_flag,daily_ingredient_cost_aed 
2024-12-30,Monday,Chicken Sausage,pcs,40.56,70.0,27.22,0.83,82.51,50,15,0,0,108.88
2024-12-30,Monday,Chicken Hotdog,pcs,12.28,14.0,4.8,0.07,21.41,15,5,0,0,24.0
2024-12-30,Monday,Beef Hotdog,pcs,17.52,28.0,8.85,0.34,36.33,20,6,0,0,53.1
2024-12-30,Monday,Mushrooms,kg,3.76,5.25,1.84,0.04,7.13,4,1,0,1,33.12
2024-12-30,Monday,Carrot,pcs,7.37,7.0,2.43,0.09,11.85,8,3,0,0,2.43
2024-12-30,Monday,Capsicum,kg,4.13,7.0,2.39,0.03,8.71,5,1.5,0,0,23.9
2024-12-30,Monday,Spinach,kg,2.55,3.5,1.15,0.02,4.88,3,0.8,0,1,13.8
2024-12-30,Monday,Tortilla Wraps,pcs,61.97,105.0,41.2,1.5,124.27,70,20,0,0,49.44
2024-12-30,Monday,Pasta (various),kg,9.73,14.0,5.23,0.02,18.48,10,3,0,0,41.84
2024-12-30,Monday,Sriracha Sauce,litres,1.07,1.4,0.53,0.02,1.92,1,0.3,0,0,13.25
2024-12-30,Monday,BBQ Sauce,litres,0.85,1.05,0.33,0.02,1.55,1,0.2,0,0,5.94
2024-12-30,Monday,Chocolate (cooking),kg,1.71,2.8,1.14,0.03,3.34,2,0.5,0,0,36.48
2024-12-30,Monday,Coconut Flakes,kg,1.03,1.4,0.47,0.01,1.95,1,0.3,0,0,9.4
2024-12-30,Monday,Peanut Butter,kg,1.48,2.1,0.8,0.03,2.75,1.5,0.4,0,0,14.4
2024-12-30,Monday,Gloves (box),boxes,2.77,0.53,0.21,0.01,3.08,3,1,0,0,4.62
2024-12-31,Tuesday,Chicken Breast,kg,23.29,0,12.84,0.63,9.82,25,10,1,0,359.52
2024-12-31,Tuesday,Beef Patty (Wagyu),pcs,95.79,0,50.12,1.56,44.11,100,30,0,0,902.16
2024-12-31,Tuesday,Ribeye Steak,portions,14.21,0,8.55,0.24,5.42,15,5,0,0,470.25
2024-12-31,Tuesday,Beef Brisket,kg,6.68,0,3.61,0.17,2.9,8,3,1,0,162.45
2024-12-31,Tuesday,Salmon Fillet,portions,15.0,0,10.49,0.44,4.07,18,6,1,0,367.15
2024-12-31,Tuesday,Prawn (Sriracha),portions,9.37,0,5.3,0.15,3.92,12,4,1,0,116.6
2024-12-31,Tuesday,Eggs,pcs,283.75,0,241.77,5.35,36.63,360,100,1,0,193.42
2024-12-31,Tuesday,Milk,litres,37.59,0,26.36,1.06,10.17,40,12,1,0,158.16
2024-12-31,Tuesday,Espresso Beans (Lavazza),kg,4.86,0,1.96,0.07,2.83,5,1.5,0,0,186.2
2024-12-31,Tuesday,Mozzarella Cheese,kg,5.44,0,3.41,0.02,2.01,6,2,0,0,153.45
2024-12-31,Tuesday,Feta Cheese,kg,1.7,0,0.84,0.01,0.85,2,0.5,0,0,31.92
2024-12-31,Tuesday,Parmigiano,kg,1.43,0,0.68,0.03,0.72,1.5,0.4,0,0,37.4
2024-12-31,Tuesday,Avocado,pcs,45.59,0,28.22,0.19,17.18,50,15,0,0,112.88
2024-12-31,Tuesday,Brioche Buns,pcs,96.69,0,67.14,0.44,29.11,120,40,1,0,167.85
2024-12-31,Tuesday,Sourdough Bread,loaves,14.58,0,9.43,0.46,4.69,18,5,1,0,113.16
2024-12-31,Tuesday,Croissant,pcs,27.77,0,18.81,0.71,8.25,35,10,1,0,75.24
2024-12-31,Tuesday,French Fries (frozen),kg,22.54,0,17.13,0.67,4.74,28,8,1,0,154.17
2024-12-31,Tuesday,Sweet Corn,kg,3.08,0,2.06,0.09,0.93,4,1,1,0,14.42
2024-12-31,Tuesday,Green Peas,kg,1.16,0,0.59,0.02,0.55,1.5,0.4,0,0,4.72
2024-12-31,Tuesday,Lemon Juice,ml,1651.66,0,1110.07,23.69,517.9,2000,500,0,0,22.2
2024-12-31,Tuesday,Olive Oil,litres,1.35,0,0.6,0.02,0.73,1.5,0.4,0,0,21.0
2024-12-31,Tuesday,White Sugar,kg,2.51,0,1.36,0.03,1.12,3,0.8,0,0,5.44
2024-12-31,Tuesday,Strawberries,kg,6.74,0,3.82,0.07,2.85,7,2,0,0,84.04
2024-12-31,Tuesday,Banana,kg,10.64,0,4.21,0.17,6.26,10,3,0,0,33.68
2024-12-31,Tuesday,Acai (frozen),kg,8.19,0,3.85,0.14,4.2,8,2.5,0,0,250.25
2024-12-31,Tuesday,Granola,kg,2.76,0,1.76,0.07,0.93,3,0.8,0,0,31.68
2024-12-31,Tuesday,Chia Seeds,kg,0.97,0,0.39,0.02,0.56,1,0.2,0,0,11.7
2024-12-31,Tuesday,Nutella,kg,3.23,0,1.58,0.02,1.63,4,1,0,0,44.24
2024-12-31,Tuesday,Maple Syrup,litres,2.03,0,0.83,0.02,1.18,2,0.5,0,0,34.86
2024-12-31,Tuesday,Hashbrown (frozen),pcs,122.74,0,67.12,1.28,54.34,120,40,0,0,100.68
2024-12-31,Tuesday,Bacon Strips,pcs,78.82,0,38.85,0.07,39.9,80,25,0,0,116.55
2024-12-31,Tuesday,Chicken Sausage,pcs,39.27,0,27.72,1.17,10.38,50,15,1,0,110.88
2024-12-31,Tuesday,Chicken Hotdog,pcs,14.73,0,4.29,0.02,10.42,15,5,0,0,21.45
2024-12-31,Tuesday,Beef Hotdog,pcs,16.71,0,10.78,0.13,5.8,20,6,1,0,64.68
2024-12-31,Tuesday,Mushrooms,kg,3.5,0,2.14,0.0,1.36,4,1,0,0,38.52
2024-12-31,Tuesday,Carrot,pcs,7.25,0,2.52,0.1,4.63,8,3,0,0,2.52
2024-12-31,Tuesday,Capsicum,kg,5.46,0,2.26,0.0,3.2,5,1.5,0,0,22.6
2024-12-31,Tuesday,Spinach,kg,2.74,0,1.27,0.0,1.47,3,0.8,0,0,15.24
2024-12-31,Tuesday,Tortilla Wraps,pcs,69.83,0,34.32,1.04,34.47,70,20,0,0,41.18
2024-12-31,Tuesday,Pasta (various),kg,10.75,0,4.79,0.01,5.95,10,3,0,0,38.32
2024-12-31,Tuesday,Sriracha Sauce,litres,0.95,0,0.45,0.0,0.5,1,0.3,0,0,11.25
2024-12-31,Tuesday,BBQ Sauce,litres,0.98,0,0.37,0.01,0.6,1,0.2,0,0,6.66
2024-12-31,Tuesday,Chocolate (cooking),kg,1.73,0,1.0,0.0,0.73,2,0.5,0,0,32.0
2024-12-31,Tuesday,Coconut Flakes,kg,0.77,0,0.59,0.02,0.16,1,0.3,1,0,11.8
2024-12-31,Tuesday,Peanut Butter,kg,1.6,0,0.64,0.03,0.93,1.5,0.4,0,0,11.52
2024-12-31,Tuesday,Gloves (box),boxes,2.32,0,0.16,0.0,2.16,3,1,0,0,3.52
2025-01-01,Wednesday,Chicken Breast,kg,25.92,0,15.43,0.52,9.97,25,10,1,0,432.04
2025-01-01,Wednesday,Beef Patty (Wagyu),pcs,93.35,0,50.2,1.19,41.96,100,30,0,0,903.6
2025-01-01,Wednesday,Ribeye Steak,portions,12.78,0,8.98,0.34,3.46,15,5,1,0,493.9
2025-01-01,Wednesday,Beef Brisket,kg,6.39,0,4.87,0.02,1.5,8,3,1,0,219.15
2025-01-01,Wednesday,Salmon Fillet,portions,15.13,0,9.87,0.24,5.02,18,6,1,0,345.45
2025-01-01,Wednesday,Prawn (Sriracha),portions,11.66,0,6.31,0.25,5.1,12,4,0,0,138.82
2025-01-01,Wednesday,Eggs,pcs,351.84,0,237.92,4.18,109.74,360,100,0,0,190.34
2025-01-01,Wednesday,Milk,litres,31.18,0,18.5,0.07,12.61,40,12,0,0,111.0
2025-01-01,Wednesday,Espresso Beans (Lavazza),kg,4.09,0,2.07,0.06,1.96,5,1.5,0,0,196.65
2025-01-01,Wednesday,Mozzarella Cheese,kg,4.61,0,3.62,0.05,0.94,6,2,1,0,162.9
2025-01-01,Wednesday,Feta Cheese,kg,1.52,0,1.04,0.01,0.47,2,0.5,1,0,39.52
2025-01-01,Wednesday,Parmigiano,kg,1.42,0,0.66,0.01,0.75,1.5,0.4,0,0,36.3
2025-01-01,Wednesday,Avocado,pcs,44.84,0,23.78,0.14,20.92,50,15,0,0,95.12
2025-01-01,Wednesday,Brioche Buns,pcs,131.09,0,72.45,2.34,56.3,120,40,0,0,181.12
2025-01-01,Wednesday,Sourdough Bread,loaves,13.55,0,9.01,0.17,4.37,18,5,1,0,108.12
2025-01-01,Wednesday,Croissant,pcs,36.69,0,15.85,0.59,20.25,35,10,0,0,63.4
2025-01-01,Wednesday,French Fries (frozen),kg,25.79,0,16.66,0.3,8.83,28,8,0,0,149.94
2025-01-01,Wednesday,Sweet Corn,kg,3.46,0,2.04,0.08,1.34,4,1,0,0,14.28
2025-01-01,Wednesday,Green Peas,kg,1.53,0,0.69,0.03,0.81,1.5,0.4,0,0,5.52
2025-01-01,Wednesday,Lemon Juice,ml,1548.56,0,1166.69,5.01,376.86,2000,500,1,0,23.33
2025-01-01,Wednesday,Olive Oil,litres,1.18,0,0.74,0.01,0.43,1.5,0.4,0,0,25.9
2025-01-01,Wednesday,White Sugar,kg,2.37,0,1.27,0.01,1.09,3,0.8,0,0,5.08
2025-01-01,Wednesday,Strawberries,kg,6.55,0,4.4,0.03,2.12,7,2,0,0,96.8
2025-01-01,Wednesday,Banana,kg,7.87,0,5.67,0.21,1.99,10,3,1,0,45.36
2025-01-01,Wednesday,Acai (frozen),kg,6.82,0,3.8,0.12,2.9,8,2.5,0,0,247.0
2025-01-01,Wednesday,Granola,kg,3.08,0,1.29,0.0,1.79,3,0.8,0,0,23.22
2025-01-01,Wednesday,Chia Seeds,kg,1.0,0,0.34,0.02,0.64,1,0.2,0,0,10.2
2025-01-01,Wednesday,Nutella,kg,4.03,0,1.78,0.03,2.22,4,1,0,0,49.84
2025-01-01,Wednesday,Maple Syrup,litres,1.54,0,0.96,0.03,0.55,2,0.5,0,0,40.32
2025-01-01,Wednesday,Hashbrown (frozen),pcs,107.37,0,74.42,2.63,30.32,120,40,1,0,111.63
2025-01-01,Wednesday,Bacon Strips,pcs,78.1,0,50.92,0.38,26.8,80,25,0,0,152.76
2025-01-01,Wednesday,Chicken Sausage,pcs,39.23,0,20.84,0.94,17.45,50,15,0,0,83.36
2025-01-01,Wednesday,Chicken Hotdog,pcs,14.85,0,5.47,0.21,9.17,15,5,0,0,27.35
2025-01-01,Wednesday,Beef Hotdog,pcs,17.48,0,11.71,0.35,5.42,20,6,1,0,70.26
2025-01-01,Wednesday,Mushrooms,kg,3.21,0,1.72,0.09,1.4,4,1,0,0,30.96
2025-01-01,Wednesday,Carrot,pcs,7.12,0,2.9,0.02,4.2,8,3,0,0,2.9
2025-01-01,Wednesday,Capsicum,kg,5.29,0,2.5,0.06,2.73,5,1.5,0,0,25.0
2025-01-01,Wednesday,Spinach,kg,2.74,0,1.35,0.06,1.33,3,0.8,0,0,16.2
2025-01-01,Wednesday,Tortilla Wraps,pcs,52.75,0,37.52,1.39,13.84,70,20,1,0,45.02
2025-01-01,Wednesday,Pasta (various),kg,7.96,0,5.76,0.28,1.92,10,3,1,0,46.08
2025-01-01,Wednesday,Sriracha Sauce,litres,0.83,0,0.49,0.02,0.32,1,0.3,0,0,12.25
2025-01-01,Wednesday,BBQ Sauce,litres,0.78,0,0.33,0.0,0.45,1,0.2,0,0,5.94
2025-01-01,Wednesday,Chocolate (cooking),kg,1.65,0,1.02,0.01,0.62,2,0.5,0,0,32.64
2025-01-01,Wednesday,Coconut Flakes,kg,0.87,0,0.46,0.01,0.4,1,0.3,0,0,9.2
2025-01-01,Wednesday,Peanut Butter,kg,1.62,0,0.68,0.02,0.92,1.5,0.4,0,0,12.24
2025-01-01,Wednesday,Gloves (box),boxes,3.14,0,0.16,0.0,2.98,3,1,0,0,3.52
2025-01-02,Thursday,Chicken Breast,kg,25.39,39.2,15.16,0.19,49.24,25,10,0,0,424.48
2025-01-02,Thursday,Beef Patty (Wagyu),pcs,75.26,164.5,60.3,2.69,176.77,100,30,0,0,1085.4
2025-01-02,Thursday,Ribeye Steak,portions,14.16,24.5,7.2,0.2,31.26,15,5,0,0,396.0
2025-01-02,Thursday,Beef Brisket,kg,8.36,12.25,4.38,0.14,16.09,8,3,0,0,197.1
2025-01-02,Thursday,Salmon Fillet,portions,16.73,28.0,11.55,0.02,33.16,18,6,0,0,404.25
2025-01-02,Thursday,Prawn (Sriracha),portions,12.5,17.5,6.99,0.04,22.97,12,4,0,0,153.78
2025-01-02,Thursday,Eggs,pcs,322.86,630.0,197.75,8.68,746.43,360,100,0,0,158.2
2025-01-02,Thursday,Milk,litres,35.17,63.0,22.25,0.59,75.33,40,12,0,0,133.5
2025-01-02,Thursday,Espresso Beans (Lavazza),kg,4.62,6.3,1.91,0.03,8.98,5,1.5,0,0,181.45
2025-01-02,Thursday,Mozzarella Cheese,kg,5.11,8.75,3.21,0.14,10.51,6,2,0,0,144.45
2025-01-02,Thursday,Feta Cheese,kg,2.06,2.8,0.97,0.01,3.88,2,0.5,0,0,36.86
2025-01-02,Thursday,Parmigiano,kg,1.4,1.75,0.65,0.02,2.48,1.5,0.4,0,0,35.75
2025-01-02,Thursday,Avocado,pcs,44.85,77.0,29.29,1.06,91.5,50,15,0,1,117.16
2025-01-02,Thursday,Brioche Buns,pcs,113.0,210.0,72.34,0.06,250.6,120,40,0,0,180.85
2025-01-02,Thursday,Sourdough Bread,loaves,13.94,28.0,10.45,0.01,31.48,18,5,0,0,125.4
2025-01-02,Thursday,Croissant,pcs,28.19,52.5,19.35,0.28,61.06,35,10,0,1,77.4
2025-01-02,Thursday,French Fries (frozen),kg,29.62,42.0,16.73,0.25,54.64,28,8,0,0,150.57
2025-01-02,Thursday,Sweet Corn,kg,3.7,5.6,2.28,0.08,6.94,4,1,0,0,15.96
2025-01-02,Thursday,Green Peas,kg,1.42,1.75,0.58,0.02,2.57,1.5,0.4,0,0,4.64
2025-01-02,Thursday,Lemon Juice,ml,2087.69,2800.0,1015.81,13.36,3858.52,2000,500,0,0,20.32
2025-01-02,Thursday,Olive Oil,litres,1.35,1.75,0.61,0.01,2.48,1.5,0.4,0,0,21.35
2025-01-02,Thursday,White Sugar,kg,2.68,3.5,1.17,0.04,4.97,3,0.8,0,0,4.68
2025-01-02,Thursday,Strawberries,kg,5.75,10.5,3.48,0.12,12.65,7,2,0,1,76.56
2025-01-02,Thursday,Banana,kg,7.96,14.0,5.11,0.02,16.83,10,3,0,0,40.88
2025-01-02,Thursday,Acai (frozen),kg,6.85,12.25,4.14,0.07,14.89,8,2.5,0,0,269.1
2025-01-02,Thursday,Granola,kg,2.63,4.2,1.36,0.02,5.45,3,0.8,0,0,24.48
2025-01-02,Thursday,Chia Seeds,kg,1.08,1.05,0.31,0.01,1.81,1,0.2,0,0,9.3
2025-01-02,Thursday,Nutella,kg,3.78,5.25,1.86,0.05,7.12,4,1,0,0,52.08
2025-01-02,Thursday,Maple Syrup,litres,1.99,2.8,0.85,0.01,3.93,2,0.5,0,0,35.7
2025-01-02,Thursday,Hashbrown (frozen),pcs,95.53,192.5,77.53,1.49,209.01,120,40,0,0,116.3
2025-01-02,Thursday,Bacon Strips,pcs,71.53,122.5,46.75,1.49,145.79,80,25,0,0,140.25
2025-01-02,Thursday,Chicken Sausage,pcs,45.78,70.0,21.33,0.78,93.67,50,15,0,0,85.32
2025-01-02,Thursday,Chicken Hotdog,pcs,12.13,14.0,4.21,0.05,21.87,15,5,0,0,21.05
2025-01-02,Thursday,Beef Hotdog,pcs,15.24,28.0,9.05,0.05,34.14,20,6,0,0,54.3
2025-01-02,Thursday,Mushrooms,kg,4.25,5.25,1.73,0.01,7.76,4,1,0,1,31.14
2025-01-02,Thursday,Carrot,pcs,7.58,7.0,2.29,0.05,12.24,8,3,0,0,2.29
2025-01-02,Thursday,Capsicum,kg,4.51,7.0,2.46,0.04,9.01,5,1.5,0,0,24.6
2025-01-02,Thursday,Spinach,kg,3.21,3.5,1.38,0.03,5.3,3,0.8,0,1,16.56
2025-01-02,Thursday,Tortilla Wraps,pcs,62.36,105.0,39.52,1.54,126.3,70,20,0,0,47.42
2025-01-02,Thursday,Pasta (various),kg,9.97,14.0,4.14,0.11,19.72,10,3,0,0,33.12
2025-01-02,Thursday,Sriracha Sauce,litres,0.78,1.4,0.57,0.01,1.6,1,0.3,0,0,14.25
2025-01-02,Thursday,BBQ Sauce,litres,0.99,1.05,0.4,0.0,1.64,1,0.2,0,0,7.2
2025-01-02,Thursday,Chocolate (cooking),kg,2.14,2.8,0.88,0.01,4.05,2,0.5,0,0,28.16
2025-01-02,Thursday,Coconut Flakes,kg,0.95,1.4,0.57,0.01,1.77,1,0.3,0,0,11.4
2025-01-02,Thursday,Peanut Butter,kg,1.54,2.1,0.82,0.03,2.79,1.5,0.4,0,0,14.76
2025-01-02,Thursday,Gloves (box),boxes,2.62,0.53,0.21,0.0,2.94,3,1,0,0,4.62
2025-01-03,Friday,Chicken Breast,kg,22.11,0,17.79,0.55,3.77,25,10,1,0,498.12
2025-01-03,Friday,Beef Patty (Wagyu),pcs,95.86,0,68.82,1.7,25.34,100,30,1,0,1238.76
2025-01-03,Friday,Ribeye Steak,portions,12.1,0,9.99,0.49,1.62,15,5,1,0,549.45
2025-01-03,Friday,Beef Brisket,kg,6.74,0,5.81,0.03,0.9,8,3,1,0,261.45
2025-01-03,Friday,Salmon Fillet,portions,14.98,0,12.07,0.33,2.58,18,6,1,0,422.45
2025-01-03,Friday,Prawn (Sriracha),portions,9.73,0,9.69,0.27,0,12,4,1,0,213.18
2025-01-03,Friday,Eggs,pcs,329.25,0,352.33,5.36,0,360,100,1,0,281.86
2025-01-03,Friday,Milk,litres,35.24,0,28.38,0.43,6.43,40,12,1,0,170.28
2025-01-03,Friday,Espresso Beans (Lavazza),kg,4.76,0,3.55,0.04,1.17,5,1.5,1,0,337.25
2025-01-03,Friday,Mozzarella Cheese,kg,5.5,0,4.35,0.07,1.08,6,2,1,0,195.75
2025-01-03,Friday,Feta Cheese,kg,1.58,0,1.44,0.06,0.08,2,0.5,1,0,54.72
2025-01-03,Friday,Parmigiano,kg,1.17,0,0.97,0.03,0.17,1.5,0.4,1,0,53.35
2025-01-03,Friday,Avocado,pcs,49.8,0,31.73,0.17,17.9,50,15,0,0,126.92
2025-01-03,Friday,Brioche Buns,pcs,98.66,0,102.0,4.45,0,120,40,1,0,255.0
2025-01-03,Friday,Sourdough Bread,loaves,19.61,0,13.46,0.21,5.94,18,5,0,0,161.52
2025-01-03,Friday,Croissant,pcs,36.41,0,24.19,0.54,11.68,35,10,0,0,96.76
2025-01-03,Friday,French Fries (frozen),kg,27.79,0,20.29,0.03,7.47,28,8,1,0,182.61
2025-01-03,Friday,Sweet Corn,kg,3.56,0,2.89,0.1,0.57,4,1,1,0,20.23
2025-01-03,Friday,Green Peas,kg,1.19,0,0.75,0.01,0.43,1.5,0.4,0,0,6.0
2025-01-03,Friday,Lemon Juice,ml,2059.08,0,1574.34,36.06,448.68,2000,500,1,0,31.49
2025-01-03,Friday,Olive Oil,litres,1.31,0,0.97,0.03,0.31,1.5,0.4,1,0,33.95
2025-01-03,Friday,White Sugar,kg,3.1,0,1.93,0.03,1.14,3,0.8,0,0,7.72
2025-01-03,Friday,Strawberries,kg,7.59,0,5.09,0.1,2.4,7,2,0,0,111.98
2025-01-03,Friday,Banana,kg,8.07,0,6.7,0.13,1.24,10,3,1,0,53.6
2025-01-03,Friday,Acai (frozen),kg,6.11,0,6.34,0.13,0,8,2.5,1,0,412.1
2025-01-03,Friday,Granola,kg,2.75,0,2.21,0.08,0.46,3,0.8,1,0,39.78
2025-01-03,Friday,Chia Seeds,kg,0.8,0,0.53,0.01,0.26,1,0.2,0,0,15.9
2025-01-03,Friday,Nutella,kg,4.35,0,2.46,0.04,1.85,4,1,0,0,68.88
2025-01-03,Friday,Maple Syrup,litres,1.77,0,1.32,0.0,0.45,2,0.5,1,0,55.44
2025-01-03,Friday,Hashbrown (frozen),pcs,94.34,0,98.5,0.98,0,120,40,1,0,147.75
2025-01-03,Friday,Bacon Strips,pcs,75.95,0,60.02,1.65,14.28,80,25,1,0,180.06
2025-01-03,Friday,Chicken Sausage,pcs,48.8,0,30.44,0.05,18.31,50,15,0,0,121.76
2025-01-03,Friday,Chicken Hotdog,pcs,12.61,0,6.44,0.15,6.02,15,5,0,0,32.2
2025-01-03,Friday,Beef Hotdog,pcs,20.68,0,12.34,0.16,8.18,20,6,0,0,74.04
2025-01-03,Friday,Mushrooms,kg,4.16,0,2.1,0.05,2.01,4,1,0,0,37.8
2025-01-03,Friday,Carrot,pcs,8.1,0,3.15,0.06,4.89,8,3,0,0,3.15
2025-01-03,Friday,Capsicum,kg,3.98,0,2.98,0.15,0.85,5,1.5,1,0,29.8
2025-01-03,Friday,Spinach,kg,3.3,0,1.45,0.07,1.78,3,0.8,0,0,17.4
2025-01-03,Friday,Tortilla Wraps,pcs,56.17,0,43.91,0.14,12.12,70,20,1,0,52.69
2025-01-03,Friday,Pasta (various),kg,9.26,0,7.15,0.28,1.83,10,3,1,0,57.2
2025-01-03,Friday,Sriracha Sauce,litres,0.76,0,0.7,0.01,0.05,1,0.3,1,0,17.5
2025-01-03,Friday,BBQ Sauce,litres,1.06,0,0.55,0.02,0.49,1,0.2,0,0,9.9
2025-01-03,Friday,Chocolate (cooking),kg,1.91,0,1.48,0.05,0.38,2,0.5,1,0,47.36
2025-01-03,Friday,Coconut Flakes,kg,0.8,0,0.7,0.02,0.08,1,0.3,1,0,14.0
2025-01-03,Friday,Peanut Butter,kg,1.45,0,1.03,0.03,0.39,1.5,0.4,1,0,18.54
2025-01-03,Friday,Gloves (box),boxes,2.84,0,0.25,0.0,2.59,3,1,0,0,5.5
2025-01-04,Saturday,Chicken Breast,kg,20.72,0,22.03,0.91,0,25,10,1,0,616.84
2025-01-04,Saturday,Beef Patty (Wagyu),pcs,104.11,0,84.61,0.55,18.95,100,30,1,0,1522.98
2025-01-04,Saturday,Ribeye Steak,portions,14.75,0,10.32,0.42,4.01,15,5,1,0,567.6
2025-01-04,Saturday,Beef Brisket,kg,7.3,0,6.9,0.09,0.31,8,3,1,0,310.5
2025-01-04,Saturday,Salmon Fillet,portions,13.53,0,11.6,0.35,1.58,18,6,1,0,406.0
2025-01-04,Saturday,Prawn (Sriracha),portions,11.2,0,9.77,0.07,1.36,12,4,1,0,214.94
2025-01-04,Saturday,Eggs,pcs,375.09,0,342.96,0.78,31.35,360,100,1,0,274.37
2025-01-04,Saturday,Milk,litres,40.55,0,33.75,1.54,5.26,40,12,1,0,202.5
2025-01-04,Saturday,Espresso Beans (Lavazza),kg,5.36,0,2.51,0.09,2.76,5,1.5,0,0,238.45
2025-01-04,Saturday,Mozzarella Cheese,kg,6.54,0,3.56,0.03,2.95,6,2,0,0,160.2
2025-01-04,Saturday,Feta Cheese,kg,1.51,0,1.43,0.01,0.07,2,0.5,1,0,54.34
2025-01-04,Saturday,Parmigiano,kg,1.16,0,0.75,0.02,0.39,1.5,0.4,1,0,41.25
2025-01-04,Saturday,Avocado,pcs,53.04,0,38.92,0.32,13.8,50,15,1,0,155.68
2025-01-04,Saturday,Brioche Buns,pcs,100.82,0,89.67,3.5,7.65,120,40,1,0,224.18
2025-01-04,Saturday,Sourdough Bread,loaves,19.28,0,15.28,0.46,3.54,18,5,1,0,183.36
2025-01-04,Saturday,Croissant,pcs,35.22,0,26.02,1.18,8.02,35,10,1,0,104.08
2025-01-04,Saturday,French Fries (frozen),kg,27.44,0,19.69,0.32,7.43,28,8,1,0,177.21
2025-01-04,Saturday,Sweet Corn,kg,3.96,0,3.1,0.02,0.84,4,1,1,0,21.7
2025-01-04,Saturday,Green Peas,kg,1.24,0,0.77,0.01,0.46,1.5,0.4,0,0,6.16
2025-01-04,Saturday,Lemon Juice,ml,1755.08,0,1145.54,50.54,559.0,2000,500,0,0,22.91
2025-01-04,Saturday,Olive Oil,litres,1.31,0,0.87,0.03,0.41,1.5,0.4,0,0,30.45
2025-01-04,Saturday,White Sugar,kg,2.62,0,1.81,0.0,0.81,3,0.8,0,0,7.24
2025-01-04,Saturday,Strawberries,kg,7.03,0,4.71,0.22,2.1,7,2,0,0,103.62
2025-01-04,Saturday,Banana,kg,10.96,0,6.86,0.23,3.87,10,3,0,0,54.88
2025-01-04,Saturday,Acai (frozen),kg,7.43,0,6.43,0.31,0.69,8,2.5,1,0,417.95
2025-01-04,Saturday,Granola,kg,3.21,0,1.77,0.07,1.37,3,0.8,0,0,31.86
2025-01-04,Saturday,Chia Seeds,kg,0.92,0,0.5,0.02,0.4,1,0.2,0,0,15.0
2025-01-04,Saturday,Nutella,kg,3.71,0,2.61,0.0,1.1,4,1,0,0,73.08
2025-01-04,Saturday,Maple Syrup,litres,1.84,0,1.52,0.07,0.25,2,0.5,1,0,63.84
2025-01-04,Saturday,Hashbrown (frozen),pcs,127.91,0,103.21,5.01,19.69,120,40,1,0,154.81
2025-01-04,Saturday,Bacon Strips,pcs,65.0,0,60.07,2.4,2.53,80,25,1,0,180.21
2025-01-04,Saturday,Chicken Sausage,pcs,52.12,0,31.86,1.46,18.8,50,15,0,0,127.44
2025-01-04,Saturday,Chicken Hotdog,pcs,15.02,0,5.74,0.27,9.01,15,5,0,0,28.7
2025-01-04,Saturday,Beef Hotdog,pcs,18.94,0,12.09,0.25,6.6,20,6,0,0,72.54
2025-01-04,Saturday,Mushrooms,kg,3.74,0,2.67,0.03,1.04,4,1,0,0,48.06
2025-01-04,Saturday,Carrot,pcs,6.9,0,3.01,0.15,3.74,8,3,0,0,3.01
2025-01-04,Saturday,Capsicum,kg,4.93,0,2.95,0.06,1.92,5,1.5,0,0,29.5
2025-01-04,Saturday,Spinach,kg,3.14,0,1.42,0.02,1.7,3,0.8,0,0,17.04
2025-01-04,Saturday,Tortilla Wraps,pcs,62.07,0,48.77,0.17,13.13,70,20,1,0,58.52
2025-01-04,Saturday,Pasta (various),kg,9.66,0,6.06,0.18,3.42,10,3,0,0,48.48
2025-01-04,Saturday,Sriracha Sauce,litres,1.07,0,0.62,0.03,0.42,1,0.3,0,0,15.5
2025-01-04,Saturday,BBQ Sauce,litres,0.84,0,0.49,0.01,0.34,1,0.2,0,0,8.82
2025-01-04,Saturday,Chocolate (cooking),kg,2.12,0,1.27,0.03,0.82,2,0.5,0,0,40.64
2025-01-04,Saturday,Coconut Flakes,kg,0.86,0,0.72,0.03,0.11,1,0.3,1,0,14.4
2025-01-04,Saturday,Peanut Butter,kg,1.33,0,0.84,0.01,0.48,1.5,0.4,0,0,15.12
2025-01-04,Saturday,Gloves (box),boxes,2.97,0,0.23,0.0,2.74,3,1,0,0,5.06
2025-01-05,Sunday,Chicken Breast,kg,23.93,0,16.32,0.15,7.46,25,10,1,0,456.96
2025-01-05,Sunday,Beef Patty (Wagyu),pcs,77.65,0,90.85,2.92,0,100,30,1,0,1635.3
2025-01-05,Sunday,Ribeye Steak,portions,15.21,0,10.54,0.13,4.54,15,5,1,0,579.7
2025-01-05,Sunday,Beef Brisket,kg,6.98,0,5.32,0.2,1.46,8,3,1,0,239.4
2025-01-05,Sunday,Salmon Fillet,portions,18.05,0,15.3,0.17,2.58,18,6,1,0,535.5
2025-01-05,Sunday,Prawn (Sriracha),portions,11.68,0,7.07,0.23,4.38,12,4,0,0,155.54
2025-01-05,Sunday,Eggs,pcs,324.71,0,312.81,15.13,0,360,100,1,0,250.25
2025-01-05,Sunday,Milk,litres,41.22,0,33.54,0.63,7.05,40,12,1,0,201.24
2025-01-05,Sunday,Espresso Beans (Lavazza),kg,5.24,0,2.64,0.09,2.51,5,1.5,0,0,250.8
